,Fiyat,Mahalle,İlan Güncelleme Tarihi,Tipi,Net Metrekare,Brüt Metrekare,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,WC Sayısı,Binanın Yaşı Num,Bulunduğu Kat Num,Salon Sayısı,Oda Sayısı Num,Toplam Oda Sayısı
234,10600000.0,Meriç Mahallesi,2025-10-13,Daire,122.0,179.0,9.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun Değil,Kat Mülkiyeti,Evet,Boş,Yok,2.0,,3.0,5,1.0,3.0,4.0
235,4200000.0,Barbaros Mahallesi,2025-10-09,Daire,55.0,60.0,13.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,0.0,1,1.0,1.0,2.0
236,3050000.0,Ergene Mahallesi,2025-11-08,Daire,90.0,97.0,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,4,1.0,2.0,3.0
237,2750000.0,Gürpınar Mahallesi,2025-10-27,Daire,70.0,84.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,2.0,13.0,2,1.0,1.0,2.0
238,4300000.0,Koşukavak Mahallesi,2025-10-20,Daire,41.0,58.0,24.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Bilinmiyor,Kat İrtifakı,Hayır,,Var,1.0,,1.0,10,1.0,1.0,2.0
239,4250000.0,Gazi Osman Paşa Mahallesi,2025-10-08,Daire,100.0,110.0,3.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,1.0,1.0,25.0,3,1.0,2.0,3.0
240,14500000.0,Evka 3 Mahallesi,2025-11-26,Villa,180.0,220.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,1.0,25.0,0,1.0,4.0,5.0
241,3250000.0,Zafer Mahallesi,2025-11-26,Residence,98.0,106.0,1.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Arsa Tapulu,Hayır,Boş,Yok,1.0,1.0,25.0,0,1.0,3.0,4.0
242,3450000.0,Erzene Mahallesi,2025-11-27,Daire,100.0,110.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,7.0,0,1.0,2.0,3.0
243,5600000.0,Atatürk Mahallesi,2025-10-09,Daire,90.0,110.0,6.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,18.0,0,1.0,2.0,3.0
244,8250000.0,Barbaros Mahallesi,2025-10-22,Daire,135.0,145.0,8.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,2.0,,13.0,5,1.0,3.0,4.0
245,24125000.0,Erzene Mahallesi,2025-10-10,Daire,142.0,185.0,4.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,2.0,,0.0,0,1.0,4.0,5.0
246,3000000.0,Yeşilova Mahallesi,2025-10-09,Daire,40.0,46.0,45.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,1.0,,0.0,8,1.0,0.0,1.0
247,4400000.0,Erzene Mahallesi,2025-11-29,Daire,90.0,95.0,6.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,1.0,25.0,1,1.0,2.0,3.0
248,7900000.0,Yeşilova Mahallesi,2025-10-09,Daire,115.0,140.0,45.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Yok,2.0,,0.0,8,1.0,3.0,4.0
249,4950000.0,Kazımdirik Mahallesi,2025-11-05,Daire,60.0,68.0,7.0,VRV,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Eşyalı,Var,1.0,,7.0,3,1.0,1.0,2.0
250,5250000.0,Atatürk Mahallesi,2025-11-29,Daire,110.0,130.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kooperatiften Tapu,Evet,,,1.0,,25.0,3,1.0,2.0,3.0
251,4250000.0,Kazımdirik Mahallesi,,Daire,30.0,40.0,8.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Var,2.0,,7.0,2,1.0,0.0,1.0
252,3250000.0,Mevlana Mahallesi,2025-11-26,Daire,55.0,65.0,2.0,Klimalı,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Eşyalı,Yok,1.0,,7.0,2,1.0,1.0,2.0
253,2400000.0,Gürpınar Mahallesi,2025-11-26,Daire,70.0,84.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,2.0,13.0,1,1.0,1.0,2.0
254,4500000.0,Mevlana Mahallesi,2025-10-09,Daire,100.0,115.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,13.0,1,1.0,3.0,4.0
255,5500000.0,Atatürk Mahallesi,2025-11-27,Daire,97.0,100.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Var,2.0,,18.0,3,1.0,3.0,4.0
256,5600000.0,Atatürk Mahallesi,2025-10-16,Daire,95.0,100.0,3.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,13.0,0,1.0,3.0,4.0
257,5200000.0,Kazımdirik Mahallesi,,Daire,45.0,65.0,7.0,VRV,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,1.0,,7.0,2,1.0,1.0,2.0
258,4000000.0,Mevlana Mahallesi,2025-10-18,Daire,120.0,130.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,25.0,2,1.0,2.0,3.0
259,4600000.0,Yıldırım Beyazıt Mahallesi,2025-10-06,Daire,59.0,70.0,1.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,7.0,1,1.0,2.0,3.0
260,1699999.0,İnönü Mahallesi,2025-11-07,Daire,40.0,90.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,18.0,0,1.0,1.0,2.0
261,3700000.0,Gazi Osman Paşa Mahallesi,,Müstakil Ev,80.0,126.0,1.0,Isıtma Yok,Boş,Krediye Uygun Değil,Arsa Tapulu,Hayır,Boş,Yok,1.0,,25.0,0,1.0,1.0,2.0
262,7900000.0,Yeşilova Mahallesi,2025-10-01,Daire,115.0,140.0,45.0,Merkezi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Evet,,,2.0,,0.0,8,1.0,3.0,4.0
263,7900000.0,Ümit Mahallesi,2025-10-16,Müstakil Ev,400.0,440.0,4.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Var,2.0,,25.0,0,1.0,2.0,3.0
264,4000000.0,Atatürk Mahallesi,2025-11-05,Daire,100.0,105.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,18.0,0,1.0,3.0,4.0
265,2800000.0,Koşukavak Mahallesi,2025-10-07,Daire,90.0,92.0,5.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,1,1.0,2.0,3.0
266,5750000.0,Çınar Mahallesi,,Müstakil Ev,230.0,260.0,3.0,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Arsa Tapulu,Hayır,Boş,Yok,3.0,,25.0,0,3.0,6.0,9.0
267,11850000.0,Karacaoğlan Mahallesi,2025-11-27,Bina,399.0,400.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Hayır,Boş,Yok,1.0,1.0,25.0,0,1.0,2.0,3.0
268,3250000.0,Mevlana Mahallesi,2025-11-27,Daire,50.0,55.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,0.0,1,1.0,1.0,2.0
269,6750000.0,Kazımdirik Mahallesi,2025-11-08,Daire,125.0,150.0,7.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,,1.0,,25.0,6,1.0,3.0,4.0
270,7550000.0,Gazi Osman Paşa Mahallesi,2025-10-11,Daire,150.0,160.0,9.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Var,2.0,,7.0,4,1.0,3.0,4.0
271,6500000.0,Mevlana Mahallesi,2025-10-08,Daire,110.0,120.0,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,2.0,,4.0,1,1.0,3.0,4.0
272,18000000.0,Atatürk Mahallesi,,Villa,160.0,210.0,3.0,Yerden Isıtma,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,3.0,,0.0,0,1.0,3.0,4.0
273,4250000.0,Gazi Osman Paşa Mahallesi,2025-10-24,Daire,110.0,120.0,3.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,3,1.0,2.0,3.0
274,12950000.0,Yeşilova Mahallesi,,Daire,135.0,190.0,23.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,1.0,,1.0,13,1.0,3.0,4.0
275,5450000.0,Erzene Mahallesi,2025-10-03,Daire,45.0,59.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,2,1.0,2.0,3.0
276,6500000.0,Doğanlar Mahallesi,2025-10-08,Bina,100.0,110.0,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,18.0,0,1.0,3.0,4.0
277,6575000.0,Kazımdirik Mahallesi,2025-10-18,Daire,43.0,60.0,10.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Yok,1.0,,1.0,9,1.0,1.0,2.0
278,21000000.0,Atatürk Mahallesi,,Villa,200.0,240.0,3.0,Yerden Isıtma,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,2.0,,0.0,0,1.0,4.0,5.0
279,4200000.0,Kazımdirik Mahallesi,2025-10-24,Daire,100.0,120.0,7.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,6,1.0,3.0,4.0
280,2885000.0,Kızılay Mahallesi,2025-11-26,Daire,38.0,44.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Var,1.0,,7.0,0,1.0,1.0,2.0
281,4250000.0,Koşukavak Mahallesi,2025-10-07,Daire,41.0,58.0,24.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun Değil,Kat İrtifakı,Evet,Boş,Var,1.0,,1.0,12,1.0,1.0,2.0
282,13750000.0,Karaçam Mahallesi,2025-10-24,Villa,160.0,1.053,2.0,Klimalı,Boş,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,2.0,,25.0,0,2.0,4.0,6.0
283,7250000.0,Kazımdirik Mahallesi,2025-11-27,Daire,78.0,90.0,7.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Eşyalı,Var,1.0,,7.0,1,1.0,2.0,3.0
284,4850000.0,Kazımdirik Mahallesi,,Daire,40.0,55.0,7.0,VRV,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,1.0,,7.0,4,1.0,1.0,2.0
285,4550000.0,Rafet Paşa Mahallesi,2025-11-11,Daire,36.0,60.0,25.0,VRV,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,1.0,,3.0,3,1.0,1.0,2.0
286,2645000.0,Ümit Mahallesi,2025-10-16,Daire,95.0,100.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,1,1.0,2.0,3.0
287,5925000.0,Kazımdirik Mahallesi,2025-10-12,Daire,90.0,110.0,7.0,Merkezi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,,1.0,,25.0,6,1.0,3.0,4.0
288,5400000.0,Kızılay Mahallesi,2025-11-27,Daire,100.0,110.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,7.0,3,1.0,3.0,4.0
289,4000000.0,Mevlana Mahallesi,2025-11-27,Daire,80.0,85.0,3.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,1.0,13.0,2,1.0,2.0,3.0
290,3800000.0,Kazımdirik Mahallesi,2025-10-09,Daire,81.0,95.0,7.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Var,1.0,,25.0,1,1.0,2.0,3.0
291,4600000.0,Erzene Mahallesi,2025-11-27,Daire,47.0,57.0,4.0,Kombi Doğalgaz,Boş,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,1.0,,3.0,1,1.0,1.0,2.0
292,3950000.0,Atatürk Mahallesi,2025-10-22,Daire,50.0,55.0,4.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,1.0,,0.0,2,1.0,1.0,2.0
293,4950000.0,Atatürk Mahallesi,2025-11-06,Daire,65.0,80.0,4.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,0.0,0,1.0,2.0,3.0
294,3000000.0,Yeşilova Mahallesi,2025-10-09,Daire,40.0,46.0,45.0,Merkezi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Evet,,,1.0,,0.0,8,1.0,0.0,1.0
295,27000000.0,İnönü Mahallesi,2025-11-26,Bina,110.0,380.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,,1.0,,25.0,0,1.0,3.0,4.0
296,4150000.0,İnönü Mahallesi,2025-11-27,Daire,80.0,85.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,18.0,2,1.0,2.0,3.0
297,4650000.0,Erzene Mahallesi,2025-10-20,Daire,70.0,80.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Eşyalı,Yok,1.0,,7.0,2,1.0,2.0,3.0
298,4500000.0,İnönü Mahallesi,2025-11-18,Daire,100.0,120.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,1.0,18.0,4,1.0,3.0,4.0
299,3150000.0,Mevlana Mahallesi,2025-10-10,Daire,40.0,45.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,0,1.0,1.0,2.0
300,4450000.0,Yakaköy Mahallesi,2025-10-30,Müstakil Ev,75.0,90.0,1.0,Sobalı,Mülk Sahibi Oturuyor,Bilinmiyor,Hisseli Tapu,Hayır,Boş,Var,1.0,,3.0,0,1.0,2.0,3.0
301,3195000.0,Doğanlar Mahallesi,2025-10-23,Daire,65.0,75.0,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,0.0,6,1.0,2.0,3.0
302,4250000.0,Erzene Mahallesi,2025-10-20,Daire,98.0,120.0,5.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,1.0,25.0,3,1.0,3.0,4.0
303,18500000.0,Evka 3 Mahallesi,2025-10-20,Daire,150.0,165.0,12.0,Yerden Isıtma,Boş,Krediye Uygun Değil,Kat İrtifakı,Hayır,Boş,Var,2.0,,0.0,11,1.0,3.0,4.0
304,13000000.0,İnönü Mahallesi,2025-11-29,Daire,125.0,150.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,3.0,3.0,0.0,0,1.0,3.0,4.0
305,4800000.0,Mevlana Mahallesi,,Daire,70.0,84.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,2,1.0,2.0,3.0
306,7500000.0,Serintepe Mahallesi,2025-10-16,Bina,130.0,145.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,,Var,3.0,,25.0,0,3.0,6.0,9.0
307,1925000.0,Çamkule Mahallesi,2025-10-08,Daire,85.0,100.0,3.0,Sobalı,Boş,Krediye Uygun,Arsa Tapulu,Hayır,Boş,Var,1.0,,13.0,2,1.0,2.0,3.0
308,5500000.0,Kazımdirik Mahallesi,2025-11-14,Daire,128.0,135.0,8.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,,,1.0,,25.0,5,1.0,3.0,4.0
309,10000000.0,Atatürk Mahallesi,2025-10-10,Müstakil Ev,135.0,150.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,25.0,0,1.0,3.0,4.0
310,4500000.0,İnönü Mahallesi,2025-10-13,Daire,110.0,120.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,,1.0,1.0,25.0,3,1.0,3.0,4.0
311,18465000.0,Erzene Mahallesi,2025-10-08,Daire,118.0,152.0,4.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,2.0,,0.0,0,1.0,3.0,4.0
312,2400000.0,Gürpınar Mahallesi,2025-10-27,Daire,70.0,84.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,2.0,13.0,3,1.0,1.0,2.0
313,3950000.0,Kızılay Mahallesi,2025-11-27,Daire,85.0,90.0,5.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,0.0,0,1.0,2.0,3.0
314,3490000.0,Evka 4 Mahallesi,2025-11-10,Daire,75.0,80.0,9.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,5,1.0,2.0,3.0
315,7500000.0,Naldöken Mahallesi,2025-11-10,Daire,182.0,240.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,,1.0,,4.0,2,1.0,2.0,3.0
316,4300000.0,İnönü Mahallesi,2025-10-05,Daire,100.0,110.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,18.0,3,1.0,3.0,4.0
317,6500000.0,Atatürk Mahallesi,2025-10-16,Daire,100.0,110.0,3.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,13.0,1,1.0,3.0,4.0
318,4150000.0,Kazımdirik Mahallesi,2025-10-13,Daire,130.0,140.0,8.0,Merkezi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,0,1.0,3.0,4.0
319,3950000.0,Kızılay Mahallesi,,Daire,80.0,150.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,0,1.0,2.0,3.0
320,3500000.0,Mevlana Mahallesi,2025-11-27,Daire,40.0,45.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,0,1.0,1.0,2.0
321,13000000.0,Yeşilova Mahallesi,,Daire,90.0,110.0,23.0,Yerden Isıtma,Boş,Krediye Uygun,Kat İrtifakı,Evet,Eşyalı,Var,2.0,,1.0,9,1.0,2.0,3.0
322,11200000.0,Atatürk Mahallesi,2025-10-21,Müstakil Ev,126.0,206.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,0,1.0,3.0,4.0
323,19456000.0,Erzene Mahallesi,2025-10-09,Daire,118.0,152.0,4.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,2.0,,0.0,1,1.0,3.0,4.0
324,5450000.0,Koşukavak Mahallesi,2025-10-20,Daire,75.0,90.0,24.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Hayır,,Var,2.0,,1.0,24,1.0,2.0,3.0
325,4990000.0,Ergene Mahallesi,2025-11-22,Daire,106.0,120.0,6.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,3,1.0,3.0,4.0
326,5500000.0,Kazımdirik Mahallesi,2025-10-10,Daire,110.0,125.0,7.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,3,1.0,3.0,4.0
327,4050000.0,Kazımdirik Mahallesi,2025-10-17,Daire,40.0,45.0,7.0,Merkezi Doğalgaz,Boş,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,,Yok,1.0,,2.0,1,1.0,1.0,2.0
328,7000000.0,Evka 3 Mahallesi,2025-10-31,Daire,100.0,110.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Yok,1.0,,25.0,2,1.0,3.0,4.0
329,4100000.0,Kazımdirik Mahallesi,2025-10-08,Daire,45.0,53.0,7.0,VRV,Kiracı Oturuyor,Krediye Uygun Değil,Kat İrtifakı,Evet,Boş,Yok,1.0,,4.0,4,1.0,1.0,2.0
330,6000000.0,Yakaköy Mahallesi,2025-10-24,Müstakil Ev,120.0,160.0,2.0,Şömine,Boş,Krediye Uygun Değil,Arsa Tapulu,Hayır,Boş,Yok,1.0,,7.0,0,1.0,2.0,3.0
331,15750000.0,İnönü Mahallesi,2025-11-29,Müstakil Ev,120.0,130.0,1.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kooperatiften Tapu,Evet,Boş,Yok,1.0,1.0,13.0,0,1.0,3.0,4.0
332,5500000.0,Barbaros Mahallesi,2025-10-07,Daire,64.0,75.0,13.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,0.0,7,1.0,2.0,3.0
333,4550000.0,Yeşilova Mahallesi,2025-10-24,Daire,130.0,135.0,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,1.0,,25.0,4,1.0,3.0,4.0
334,5250000.0,Kızılay Mahallesi,,Daire,100.0,105.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,7.0,1,1.0,3.0,4.0
335,12000000.0,Atatürk Mahallesi,2025-10-10,Daire,245.0,255.0,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,2.0,,18.0,0,2.0,5.0,7.0
336,2630000.0,Birlik Mahallesi,2025-11-27,Müstakil Ev,60.0,121.0,2.0,Klimalı,Mülk Sahibi Oturuyor,Bilinmiyor,Hisseli Tapu,Hayır,Eşyalı,Yok,1.0,1.0,25.0,0,1.0,2.0,3.0
337,8900000.0,Yeşilova Mahallesi,2025-11-07,Daire,145.0,165.0,9.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,2.0,,13.0,7,1.0,3.0,4.0
338,4500000.0,Erzene Mahallesi,2025-11-27,Daire,115.0,125.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,25.0,5,1.0,3.0,4.0
339,4250000.0,Kazımdirik Mahallesi,2025-10-07,Daire,115.0,120.0,7.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,7,1.0,3.0,4.0
340,7500000.0,Serintepe Mahallesi,2025-11-23,Bina,240.0,315.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,0,1.0,2.0,3.0
341,13000000.0,Yeşilova Mahallesi,2025-11-07,Daire,130.0,190.0,23.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat İrtifakı,Hayır,,,2.0,,0.0,13,1.0,3.0,4.0
342,12950000.0,Yeşilova Mahallesi,2025-10-08,Daire,135.0,190.0,23.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Evet,Boş,Var,1.0,,1.0,13,1.0,3.0,4.0
343,5300000.0,Barbaros Mahallesi,2025-10-24,Daire,70.0,92.0,14.0,Kombi Doğalgaz,Boş,Bilinmiyor,Müstakil Tapulu,Hayır,Boş,Var,1.0,,0.0,9,1.0,2.0,3.0
344,6750000.0,Yakaköy Mahallesi,,Müstakil Ev,94.0,475.0,1.0,Klimalı,Boş,Krediye Uygun Değil,Müstakil Tapulu,Hayır,Boş,Var,2.0,,0.0,0,1.0,2.0,3.0
345,11000000.0,Yıldırım Beyazıt Mahallesi,2025-11-26,Müstakil Ev,100.0,120.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,25.0,0,1.0,3.0,4.0
346,4800000.0,Kazımdirik Mahallesi,,Daire,90.0,95.0,8.0,Merkezi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,25.0,7,1.0,3.0,4.0
347,4750000.0,Kazımdirik Mahallesi,2025-11-15,Daire,50.0,55.0,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,2,1.0,1.0,2.0
348,6250000.0,Mevlana Mahallesi,2025-10-23,Daire,85.0,113.0,7.0,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,7.0,1,1.0,2.0,3.0
